facility_id,overture_id,facility_name,name_review_flag,county,city,county_source,centroid_lon,centroid_lat,area_ft2,label,subclass,confidence_score,confidence_tier,is_warehouse,warehouse_prob,source,scag_land_use_class,APN,costar_match_confidence,intensity_tier,is_high_cube,is_likely_crossdock,ops_start_year,year_source,year_confidence,lodes_onset_year,year_built,temporal_use,suspect_stale_year
SCAG-WH-04028,,,False,LA,Compton,original,-118.21815,33.912082,55107,confirmed,FI-IND,35.0,Medium,0,0.493,ms,industrial,6169028022,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04029,,,False,LA,La Verne,original,-117.789954,34.10202,55097,candidate,candidate (unsubtyped),25.0,Medium,0,0.491,osm,industrial,8378011049,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04030,,,False,LA,Gardena,original,-118.304606,33.908731,55085,confirmed,FI-IND,35.0,Medium,0,0.491,ms,industrial,6102013026,weak,High,1.0,0.0,2007,lodes,medium,2007,2027,usable,False
SCAG-WH-04031,,,False,LA,Maywood,original,-118.175658,33.986464,55084,confirmed,U-DF,35.0,Medium,0,0.491,ms,industrial,6314029011,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04032,,,False,LA,Paramount,original,-118.167115,33.888161,55079,confirmed,FI-IND,65.0,Medium,0,0.491,ms,warehouse,7102012016,none,,,,2004,lodes,medium,2004,,usable,False
SCAG-WH-04033,,,False,LA,Los Angeles,original,-118.231535,34.039567,55061,confirmed,U-DF,35.0,Medium,0,0.491,ms,industrial,5164006014,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04034,55131f94-d7b6-46fd-ab33-405ec76e0d6c,,False,LA,Los Angeles,original,-118.585284,34.236751,55043,confirmed,ambiguous,35.0,Medium,0,0.493,overture,industrial,2748037022,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04035,,,False,LA,Industry,original,-117.960553,34.026663,55038,confirmed,FI-IND,65.0,Medium,0,0.491,osm,warehouse,8208024044,none,Medium,0.0,0.0,1970,costar,high,2022,1970,usable,True
SCAG-WH-04036,cb4a2391-8a54-45ee-9bb0-3d36c7591331,LA Fitness,False,LA,Los Angeles,original,-118.466733,34.181159,55025,confirmed,ambiguous,25.0,Medium,1,0.537,overture,industrial,2242001024,weak,,,,,unknown,low,,,no_onset,False
SCAG-WH-04037,,,False,LA,Los Angeles,original,-118.474049,34.209411,54998,candidate,candidate (unsubtyped),25.0,Medium,0,0.491,ms,industrial,2206012029,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04038,,,False,LA,Hawthorne,original,-118.3204,33.917962,54987,confirmed,FI-IND,35.0,Medium,0,0.491,ms,industrial,4056033001,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04039,,,False,LA,Industry,original,-117.950327,34.015789,54978,confirmed,FI-IND,55.0,Medium,0,0.491,osm,warehouse,8242015042,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04040,e0a7a72e-3d29-41d5-84a9-36719674efc8,,False,LA,Unincorporated,original,-118.27364,33.897641,54977,confirmed,FI-IND,35.0,Medium,0,0.493,overture,industrial,6129011020,none,Medium,0.0,0.0,1981,costar,high,2020,1981,usable,False
SCAG-WH-04041,17ccb9c2-04bb-462f-91f8-648afe36db73,Tokyo Villa,False,LA,Los Angeles,original,-118.238838,34.046318,54975,confirmed,U-DF,0.0,Medium,0,0.439,overture,non_industrial,5161019015,medium,Medium,0.0,0.0,1924,costar,high,,1924,usable,False
SCAG-WH-04042,,,False,LA,Los Angeles,original,-118.269463,34.034402,54975,candidate,candidate (unsubtyped),25.0,Medium,0,0.491,ms,industrial,5126011007,none,,,,2008,lodes,medium,2008,,usable,False
SCAG-WH-04043,,,False,LA,El Monte,original,-118.052169,34.061755,54974,candidate,candidate (unsubtyped),25.0,Medium,0,0.491,ms,industrial,8102001027,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04044,f70ab15a-baa5-413f-84a8-57455ebda2ed,Best Buy,True,LA,Hawthorne,original,-118.365444,33.897402,54969,confirmed,ambiguous,0.0,Medium,1,0.623,overture,non_industrial,4149001017,medium,Low,0.0,0.0,1961,costar,high,,1961,usable,False
SCAG-WH-04045,,,False,LA,Industry,original,-117.982181,34.030955,54968,confirmed,FI-IND,35.0,Medium,0,0.491,osm,industrial,8206028012,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04046,9ab22e7b-8a55-4063-a12b-f2d854666030,,False,LA,Unincorporated,original,-118.28957,33.808125,54963,confirmed,FI-IND,35.0,Medium,1,0.539,overture,industrial,7409019015,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04047,676d89eb-960d-4393-a86f-e09c2f947a8e,,False,LA,Los Angeles,original,-118.162461,34.075511,54950,confirmed,FI-IND,25.0,Medium,1,0.517,overture,industrial,5220034002,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04048,,,False,LA,Pico Rivera,original,-118.110386,33.985411,54944,confirmed,FI-IND,55.0,Medium,0,0.491,osm,warehouse,6369003001,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04049,654c30d5-110a-426c-8f79-0fbe42789342,,False,LA,Santa Fe Springs,original,-118.037304,33.916455,54940,confirmed,FI-IND,25.0,Medium,1,0.539,overture,industrial,8044030009,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04050,bb938542-bcb3-4c0f-af5d-84c99a1c8846,,False,LA,Commerce,original,-118.159963,34.003577,54931,confirmed,ambiguous,55.0,Medium,1,0.531,overture,warehouse,6335014017,none,,,,2014,lodes,medium,2014,,usable,False
SCAG-WH-04051,9e071dce-5da3-4665-8a8e-30334d67709c,,False,LA,Los Angeles,original,-118.236826,34.052213,54923,confirmed,FI-IND,0.0,Medium,1,0.52,overture,other,5173006902,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04052,58841f4c-671b-4eff-b7a2-abf1b0b6da20,,False,LA,Unincorporated,original,-118.207424,33.870575,54914,confirmed,FI-IND,35.0,Medium,0,0.462,overture,industrial,7306002065,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04053,7546609f-aad8-434b-9e0f-20b938702a5d,,False,LA,Redondo Beach,original,-118.394631,33.848999,54904,confirmed,FI-IND,35.0,Medium,1,0.52,overture,industrial,7503013819,none,,,,2012,lodes,medium,2012,,usable,False
SCAG-WH-04054,cb5154ac-6f3a-4bb2-9eb3-dab1a0ae779a,,False,LA,Unincorporated,original,-118.27992,33.886546,54902,confirmed,FI-IND,35.0,Medium,1,0.525,overture,industrial,6125001011,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04055,17c48174-8de6-4bc0-b4da-3e2906266975,,False,LA,Long Beach,original,-118.156518,33.861569,54898,confirmed,FI-IND,35.0,Medium,1,0.522,overture,industrial,7121011016,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04056,320b712f-b63d-43c8-8d04-3149196445f3,,False,LA,Los Angeles,original,-118.302702,33.817119,54875,confirmed,FI-IND,35.0,Medium,1,0.524,overture,industrial,7347017012,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04057,,,False,LA,Artesia,original,-118.084409,33.873589,54870,confirmed,FI-IND,35.0,Medium,0,0.491,ms,industrial,7035016064,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04058,357d4a40-af51-4730-a5ea-a9fb5ef3146a,,False,LA,Los Angeles,original,-118.226796,34.053993,54851,confirmed,U-DF,35.0,Medium,1,0.518,overture,industrial,5410006008,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04059,,,False,LA,Industry,original,-117.922545,34.002202,54842,confirmed,FI-IND,55.0,Medium,0,0.491,osm,warehouse,8264023001,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04060,66d60d68-6621-420a-b99f-4c3a135fd2fb,,False,LA,Unincorporated,original,-118.287348,33.856412,54827,confirmed,U-DF,30.0,Medium,1,0.543,overture,industrial,7351032031,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04061,2a3d8f90-d74b-4a4a-b260-bd97ffb91fd3,,False,LA,Vernon,original,-118.20135,34.002972,54825,confirmed,FI-IND,65.0,Medium,1,0.532,overture,warehouse,6304021045,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04062,d09eb3df-a562-4c26-9646-45bbc8ed000c,,False,LA,Compton,original,-118.218526,33.908884,54811,confirmed,U-DF,20.0,Medium,1,0.528,overture,industrial,6167014027,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04063,a64af736-043a-40bf-9fd6-b3dbc839583c,,False,LA,Paramount,original,-118.171894,33.906212,54806,confirmed,FI-IND,35.0,Medium,0,0.499,overture,industrial,6236031056,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04064,,,False,LA,Los Angeles,original,-118.246756,34.035669,54801,confirmed,U-DF,35.0,Medium,0,0.495,ms,industrial,5146023029,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04065,,,False,LA,Commerce,original,-118.138256,33.978007,54766,confirmed,FI-IND,65.0,Medium,0,0.494,ms,warehouse,6356014031,none,,,,2010,lodes,medium,2010,,usable,False
SCAG-WH-04066,,,False,LA,Unincorporated,original,-118.243984,33.966882,54762,confirmed,U-DF,35.0,Medium,0,0.494,ms,industrial,6027014008,none,,,,2012,lodes,medium,2012,,usable,False
SCAG-WH-04067,3c3d81af-dc46-4228-858d-129bebb6fedb,,False,LA,Santa Fe Springs,original,-118.045481,33.904429,54759,confirmed,FI-IND,35.0,Medium,1,0.525,overture,industrial,8059004003,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04068,936c19b9-90d5-4110-a021-86a05321872f,,False,LA,Compton,original,-118.233925,33.869293,54759,confirmed,FI-IND,35.0,High,1,0.786,overture,industrial,7318002035,medium,Medium,0.0,0.0,1977,costar,high,2020,1977,usable,False
SCAG-WH-04069,,,False,LA,Paramount,original,-118.172699,33.894558,54758,confirmed,FI-IND,65.0,Medium,0,0.494,ms,warehouse,6240009124,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04070,6593d3ef-4cf4-48d4-bdd7-8c3554c4301f,,False,LA,Los Angeles,original,-118.587632,34.239681,54752,confirmed,FI-IND,35.0,Medium,1,0.522,overture,industrial,2748002070,none,,,,2006,lodes,medium,2006,,usable,False
SCAG-WH-04071,630ec8fe-4bdb-474b-81a9-15771a0c6f7b,,False,LA,Commerce,original,-118.137079,33.995627,54746,confirmed,FI-IND,65.0,Medium,1,0.544,overture,warehouse,6336009034,none,,,,2006,lodes,medium,2006,,usable,False
SCAG-WH-04072,,,False,LA,Gardena,original,-118.302657,33.90837,54733,confirmed,FI-IND,35.0,Medium,0,0.494,ms,industrial,6102016015,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04073,e6d211b3-1d1e-4164-9883-a23c6cf88f1f,,False,LA,Compton,original,-118.230497,33.868611,54727,confirmed,FI-IND,65.0,Medium,1,0.522,overture,warehouse,7318002063,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04074,,,False,LA,Los Angeles,original,-118.323112,34.098391,54724,confirmed,ambiguous,35.0,Medium,0,0.494,ms,industrial,5546026045,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04075,93edf089-ea3a-4e28-be33-41a5984cb96f,,False,LA,El Segundo,original,-118.387194,33.904407,54721,confirmed,ambiguous,35.0,Medium,1,0.523,overture,industrial,4138011041,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04076,,,False,LA,Industry,original,-117.965464,34.02254,54718,confirmed,FI-IND,35.0,Medium,0,0.491,osm,industrial,8208021018,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04077,db790148-d16a-4a41-8cfb-f879b6cfee17,Rincon,False,LA,San Fernando,original,-118.421662,34.29145,54698,confirmed,FI-IND,25.0,Medium,1,0.59,overture,industrial,2514001057,medium,Low,0.0,0.0,1991,costar,high,2020,1991,usable,False
SCAG-WH-04078,,,False,LA,Pico Rivera,original,-118.049019,34.017853,54691,confirmed,FI-IND,65.0,Medium,0,0.491,osm,warehouse,8124012025,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04079,84d16106-fdcf-4cd2-b3cc-7fa88e4d71c3,,False,LA,Los Angeles,original,-118.368071,34.234803,54680,confirmed,FI-IND,35.0,Medium,1,0.533,overture,industrial,2408004024,none,,,,2019,lodes,medium,2019,,usable,False
SCAG-WH-04080,e37ff549-12ae-48d7-9e5c-73fc889a3f6c,,False,LA,Paramount,original,-118.174687,33.884848,54675,confirmed,FI-IND,55.0,Medium,1,0.539,overture,warehouse,7102003017,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04081,3ea3b131-1275-4488-9ca5-55d4f5e9e368,,False,LA,Vernon,original,-118.175427,33.987298,54667,confirmed,FI-IND,35.0,Medium,1,0.536,overture,industrial,6314021017,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04082,f5998631-0a62-4c4f-ba30-4c5b2ee5c966,,False,LA,Manhattan Beach,original,-118.379991,33.896309,54657,confirmed,FI-IND,25.0,Medium,1,0.52,overture,industrial,4138027031,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04083,2c948632-1e3a-41a6-8ae9-5ea7772e20b9,Walt Disney Imagineering Workshop,False,LA,Glendale,original,-118.28235,34.157909,54655,confirmed,FI-IND,25.0,Medium,1,0.519,overture,industrial,5627027078,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04084,,,False,LA,Walnut,original,-117.862489,34.012397,54646,candidate,candidate (unsubtyped),25.0,Medium,0,0.491,osm,industrial,8722038016,none,,,,2014,lodes,medium,2014,,usable,False
SCAG-WH-04085,,,False,LA,Baldwin Park,original,-117.974897,34.10565,54637,confirmed,FI-IND,55.0,High,1,0.877,osm,warehouse,8535002037,medium,,,,2022,lodes,medium,2022,,usable,False
SCAG-WH-04086,da0df259-7279-4317-9b72-ed1230c43688,,False,LA,Unincorporated,original,-118.233751,33.855266,54624,confirmed,FI-IND,35.0,Medium,1,0.589,overture,industrial,7318020800,medium,Low,0.0,0.0,1960,costar,high,2004,1960,usable,False
SCAG-WH-04087,bb7e96d0-68ce-4cd2-b2b5-db7af1b19324,,False,LA,Unincorporated,original,-118.291248,33.822897,54604,confirmed,U-DF,35.0,Medium,1,0.531,overture,industrial,7344025016,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04088,,,False,LA,Downey,original,-118.115979,33.925403,54602,confirmed,FI-IND,35.0,Medium,0,0.49,osm,industrial,6284027030,none,Medium,0.0,0.0,1988,costar,high,2003,1988,usable,False
SCAG-WH-04089,59bd5509-be94-4dcc-b772-cf768842b69c,,False,LA,Long Beach,original,-118.165068,33.873178,54601,confirmed,FI-IND,65.0,Medium,1,0.541,overture,warehouse,7119001019,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04090,537ba82b-9d55-480b-8923-c806d9180b28,,False,LA,Carson,original,-118.264288,33.884922,54600,confirmed,ambiguous,35.0,Medium,1,0.54,overture,industrial,6140001041,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04091,33ef2974-bc33-4088-84f3-5bc3df91a641,,False,LA,El Segundo,original,-118.388418,33.924031,54598,confirmed,FI-IND,35.0,Medium,1,0.539,overture,industrial,4138019024,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04092,,,False,LA,Los Angeles,original,-118.372064,34.165457,54556,candidate,candidate (unsubtyped),25.0,Medium,0,0.491,ms,industrial,2350018085,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04093,,,False,LA,Los Angeles,original,-118.264521,33.976259,54554,confirmed,FI-IND,35.0,Medium,0,0.491,ms,industrial,6007019015,none,,,,2009,lodes,medium,2009,,usable,False
SCAG-WH-04094,,,False,LA,Santa Fe Springs,original,-118.056038,33.923086,54553,confirmed,FI-IND,35.0,Medium,0,0.491,osm,industrial,8026020050,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04095,1f9436fb-028f-4cd5-b300-6520dfa51224,,False,LA,Carson,original,-118.276291,33.86756,54538,confirmed,FI-IND,35.0,Medium,1,0.529,overture,industrial,7339003004,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04096,fc14a763-afb1-4cf8-aca7-2cfee4f2e86a,,False,LA,Culver City,original,-118.390863,34.022209,54523,confirmed,U-DF,25.0,Medium,1,0.532,overture,industrial,4206022003,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04097,56567f81-dd9e-4d73-8c09-319bfc4e2086,,False,LA,Vernon,original,-118.234831,33.997975,54515,confirmed,FI-IND,65.0,High,1,0.706,overture,warehouse,6308015077,medium,Medium,0.0,0.0,1975,costar,high,2020,1975,usable,False
SCAG-WH-04098,d6fd38cc-48ca-4fde-9d7d-60be01032883,,False,LA,Vernon,original,-118.209699,33.999915,54480,confirmed,FI-IND,35.0,Medium,1,0.508,overture,industrial,6303025024,medium,Medium,0.0,0.0,1962,costar,high,,1962,usable,False
SCAG-WH-04099,906b5b51-8bcd-4523-89cc-0a0b9763bf40,,False,LA,Los Angeles,original,-118.263119,33.778883,54467,confirmed,ambiguous,0.0,High,1,0.724,overture,non_industrial,7423002042,medium,,,,2014,lodes,medium,2014,,usable,False
SCAG-WH-04100,,,False,LA,Irwindale,original,-117.935508,34.108269,54467,confirmed,ambiguous,0.0,High,1,0.859,osm,non_industrial,8619001066,medium,,,,,unknown,low,,,no_onset,False
SCAG-WH-04101,,,False,LA,Los Angeles,original,-118.374406,34.223749,54465,confirmed,ambiguous,35.0,Medium,1,0.538,ms,industrial,2632027012,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04102,e76dae14-fd87-4016-a949-d289eac4ab28,,False,LA,El Segundo,original,-118.409362,33.903203,54455,confirmed,FI-IND,35.0,Medium,1,0.521,overture,industrial,4138016015,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04103,,,False,LA,Maywood,original,-118.187494,33.986761,54454,confirmed,U-DF,0.0,High,1,0.663,ms,non_industrial,6313013029,medium,,,,2005,lodes,medium,2005,,usable,False
SCAG-WH-04104,427e86fb-7f18-4546-a2d7-7a373c423820,,False,LA,El Segundo,original,-118.40806,33.903212,54449,confirmed,FI-IND,35.0,Medium,1,0.56,overture,industrial,4138016015,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04105,bbfd8f21-04ae-48cc-8b1c-c6d04dc31d50,,False,LA,Unincorporated,original,-118.29849,33.851029,54448,candidate,candidate (unsubtyped),30.0,Medium,0,0.498,overture,industrial,7351035015,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04106,,,False,LA,South El Monte,original,-118.067938,34.0549,54440,confirmed,ambiguous,35.0,Medium,0,0.493,ms,industrial,5281022018,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04107,,,False,LA,Montebello,original,-118.125558,33.995351,54439,confirmed,FI-IND,35.0,Medium,0,0.493,osm,industrial,6353015020,none,Low,0.0,0.0,1970,costar,high,2003,1970,usable,False
SCAG-WH-04108,06646839-a914-42da-9939-938a5bbce2e1,,False,LA,Huntington Park,original,-118.236287,33.976246,54420,confirmed,U-DF,35.0,Medium,1,0.515,overture,industrial,6009038026,none,Medium,0.0,0.0,2019,costar,high,2020,2019,usable,False
SCAG-WH-04109,,,False,LA,Santa Fe Springs,original,-118.037307,33.900902,54415,confirmed,FI-IND,35.0,Medium,0,0.493,osm,industrial,8069007044,none,,,,2022,lodes,medium,2022,,usable,False
SCAG-WH-04110,,,False,LA,Carson,original,-118.263901,33.884226,54415,confirmed,ambiguous,35.0,Medium,0,0.493,ms,industrial,6140001042,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04111,,,False,LA,Carson,original,-118.277829,33.88453,54413,confirmed,U-DF,35.0,Medium,0,0.493,ms,industrial,6125017800,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04112,,,False,LA,Industry,original,-117.968418,34.02249,54412,candidate,candidate (unsubtyped),25.0,Medium,0,0.494,osm,industrial,8208026024,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04113,6b68c08d-9609-42b4-a4b6-2cc81f16782b,Jimmy Stewart Building,False,LA,Culver City,original,-118.40449,34.016794,54411,confirmed,ambiguous,35.0,Medium,1,0.519,overture,industrial,4208001037,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04114,8b53c8f9-9448-43ac-a7e7-d9131d2c8175,,False,LA,Compton,original,-118.236872,33.871471,54407,confirmed,FI-IND,65.0,Medium,1,0.539,overture,warehouse,7319034015,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04115,c66954f1-a38f-40e9-bea8-59481f65b3c2,,False,LA,El Monte,original,-118.044364,34.081533,54396,confirmed,ambiguous,25.0,Medium,1,0.575,overture,industrial,8576025041,medium,Low,0.0,0.0,1988,costar,high,,1988,usable,False
SCAG-WH-04116,,,False,LA,Los Angeles,original,-118.596663,34.238332,54390,candidate,candidate (unsubtyped),25.0,Medium,0,0.494,ms,industrial,2746010048,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04117,,,False,LA,San Dimas,original,-117.816472,34.098828,54377,candidate,candidate (unsubtyped),25.0,Medium,0,0.494,osm,industrial,8382019015,none,,,,2005,lodes,medium,2005,,usable,False
SCAG-WH-04118,72c76fb7-b103-4295-85f7-ddd0d9416ef2,,False,LA,Los Angeles,original,-118.269645,34.029915,54373,candidate,candidate (unsubtyped),25.0,Medium,0,0.494,overture,industrial,5126023900,weak,Low,0.0,0.0,1960,costar,high,2004,1960,usable,False
SCAG-WH-04119,,,False,LA,Inglewood,original,-118.366624,33.968,54368,candidate,candidate (unsubtyped),25.0,Medium,0,0.494,ms,industrial,4018005022,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04120,,,False,LA,Downey,original,-118.115606,33.922905,54363,confirmed,FI-IND,35.0,Medium,0,0.494,osm,industrial,6283018023,none,,,,2010,lodes,medium,2010,,usable,False
SCAG-WH-04121,,,False,LA,Industry,original,-117.880716,33.998458,54350,confirmed,FI-IND,55.0,Medium,0,0.494,ms,warehouse,8760013005,none,,,,2012,lodes,medium,2012,,usable,False
SCAG-WH-04122,e9ec8185-0383-4eb0-81ae-0284fb159878,,False,LA,Unincorporated,original,-118.282179,33.903868,54345,confirmed,FI-IND,35.0,Medium,1,0.633,overture,industrial,6132044027,medium,Medium,0.0,0.0,1972,costar,high,,1972,usable,False
SCAG-WH-04123,6d2c9acf-66cf-4fa5-9dd6-0d560a0e04bd,,False,LA,Los Angeles,original,-118.427717,34.274634,54335,confirmed,FI-IND,35.0,Medium,1,0.5,overture,industrial,2523005023,medium,,,,2008,lodes,medium,2008,,usable,False
SCAG-WH-04124,d93bacb1-8870-43b0-83fb-804a72aa55c1,,False,LA,Unincorporated,original,-118.275001,33.886886,54316,confirmed,FI-IND,35.0,Medium,1,0.517,overture,industrial,6125004001,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04125,f386ad81-e4ef-4776-bd3d-8b1c5d081454,,False,LA,Unincorporated,original,-118.209193,33.86548,54278,confirmed,FI-IND,35.0,Medium,0,0.379,overture,industrial,7306013006,medium,Low,0.0,0.0,1956,costar,high,2003,1956,usable,False
SCAG-WH-04126,062c0467-ac18-4349-8c05-2f3e3edfef44,,False,LA,Los Angeles,original,-118.606504,34.19334,54276,confirmed,ambiguous,0.0,Medium,1,0.549,overture,other,2139006803,medium,Low,0.0,0.0,1974,costar,high,,1974,usable,False
SCAG-WH-04127,023cd35a-a6f4-42ba-893b-f0a705d233c1,,False,LA,Vernon,original,-118.213412,34.006047,54276,confirmed,FI-IND,35.0,Medium,1,0.518,overture,industrial,6303006070,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04128,af5029c1-fad6-4303-bb1b-0c937d455715,,False,LA,Los Angeles,original,-118.228388,34.017754,54257,confirmed,FI-IND,35.0,Medium,1,0.522,overture,industrial,5168013017,none,Medium,0.0,0.0,2005,costar,high,,2005,usable,False
SCAG-WH-04129,2f7f34b2-530c-44f2-9ef0-e527d12a86f2,Fast & Furious: Supercharged,False,LA,Unincorporated,original,-118.349284,34.136187,54247,confirmed,U-DF,25.0,Medium,1,0.537,overture,industrial,2424043022,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04130,,,False,LA,Montebello,original,-118.12125,33.995305,54237,confirmed,FI-IND,65.0,Medium,1,0.502,osm,warehouse,6353017005,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04131,,,False,LA,Torrance,original,-118.350321,33.849559,54235,confirmed,U-DF,35.0,Medium,1,0.502,ms,industrial,7352019065,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04132,,,False,LA,Downey,original,-118.121651,33.93195,54202,confirmed,FI-IND,25.0,Medium,1,0.502,osm,industrial,6284013003,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04133,,,False,LA,Industry,original,-117.945275,34.001551,54190,confirmed,FI-IND,55.0,Medium,1,0.502,ms,warehouse,8242029007,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04134,7bbd480b-76a2-45e4-a23d-0efa9e9dd8cd,,False,LA,El Segundo,original,-118.415806,33.9091,54182,confirmed,FI-IND,35.0,Medium,1,0.545,overture,industrial,4138016007,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04135,b3082d36-01a3-4d7e-98f2-51208a268067,Silverstar Express Inc.,False,LA,Unincorporated,original,-118.218975,33.857979,54174,confirmed,FI-IND,65.0,High,1,0.687,overture,warehouse,7318019017,high,Medium,0.0,0.0,1986,costar,high,2020,1986,usable,False
SCAG-WH-04136,8ee5c316-f7b7-4df8-b144-a72e9603b02f,,False,LA,Duarte,original,-117.945268,34.138821,54162,confirmed,U-DF,20.0,Medium,1,0.536,overture,industrial,8604009002,none,,,,2021,lodes,medium,2021,,usable,False
SCAG-WH-04137,b5a33cf9-dc18-4f12-a0a8-a8c28732e38e,,False,LA,Compton,original,-118.244236,33.876418,54161,confirmed,FI-IND,35.0,High,1,0.688,overture,industrial,7319029041,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04138,7f6c8dfa-cf6c-4232-ae23-c34454fd2aea,,False,LA,Santa Clarita,original,-118.582568,34.453086,54156,confirmed,FI-IND,25.0,Medium,1,0.536,overture,industrial,2866059016,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04139,3a780de4-3438-4830-bb93-45c209c62c92,,False,LA,Commerce,original,-118.143169,34.005151,54155,confirmed,U-DF,65.0,Medium,1,0.524,overture,warehouse,6336020033,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-04140,,,False,LA,El Monte,original,-118.061126,34.083583,54141,confirmed,FI-IND,25.0,Medium,1,0.502,ms,industrial,8592008032,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-04141,,,False,LA,El Monte,original,-118.064083,34.06763,54130,confirmed,U-DF,25.0,Medium,1,0.502,osm,industrial,8581001068,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-04142,,,False,LA,Santa Fe Springs,original,-118.081625,33.947519,54125,confirmed,U-DF,35.0,Medium,1,0.501,ms,industrial,8005008020,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
